Nome do serviço,ID do serviço,Categoria da URL,Total Geral
Varrição de Logradouro,71070,/grupo,1
BUSCA FÁCIL - Consulta à Legislação Urbana da Cidade do Rio de Janeiro,71288,/busca,1
BUSCA FÁCIL - Consulta à Legislação Urbana da Cidade do Rio de Janeiro,71288,/tema,1
Solicitação de operação de trânsito para melhoria da fluidez,71292,/orgao,1
Solicitação de reparo de painéis de trânsito,71334,/grupo,1
Implantação de estacionamento para veículos,71384,/grupo,1
Implantação de área de estacionamento de curta duração,71407,/busca,1
Implantação de estacionamento para Idosos,71414,/publico,1
Implantação de estacionamento para motos,71483,/termos,1
Legislação Bairro a Bairro (Relatório de Informações Urbanísticas),71504,/grupo,1
Legislação Bairro a Bairro (Relatório de Informações Urbanísticas),71504,/publico,1
Requerimento para implantação ou reposição de equipamento de fiscalização eletrônica (CET-Rio),71566,/grupo,1
Reparo de equipamentos de fiscalização eletrônica,71583,/busca,1
Reparo de equipamentos de fiscalização eletrônica,71583,/tema,1
Verificação de irregularidades na Bilhetagem Eletrônica,71730,/termos,1
Plano Diretor Rio,71833,/publico,1
Plano Diretor Rio,71833,/sistema,1
Requerimento para implantação de área para carga e descarga comum ou temporária para obras,71863,/tema,1
Requerimento para implantação de área para carga e descarga comum ou temporária para obras,71863,/termos,1
Informações sobre implantação de área para embarque e desembarque,71868,/busca,1
Informações sobre implantação de área para embarque e desembarque,71868,/servicos,1
Implantação ou alteração de ponto intermediário de ônibus,71903,/objetivo,1
Implantação ou alteração de ponto intermediário de ônibus,71903,/tema,1
Solicitação de Alteração ou Implantação de Ponto de Táxi,71914,/busca,1
Solicitação ou remanejamento de ponto de ônibus,71921,/grupo,1
Reparo de tampão de sinal de trânsito quebrado ou ausente e de cabos expostos de sinal de transito,71960,/objetivo,1
Programação de sinal de trânsito - revisão,71964,/termos,1
Sinalização gráfica horizontal viária,71978,/tema,1
Solicitação de manutenção de sinalização gráfica vertical viária,71985,/busca,1
Solicitação de manutenção de sinalização gráfica vertical viária,71985,/servicos,1
Informações sobre sinalização indicativa de serviço,71988,/grupo,1
Fiscalização do Transporte Escolar,72055,/objetivo,1
Solicitação de Transporte da Gestante para a Maternidade,72125,/busca,1
"Verificação de negligência com idoso, abandono ou autonegligência",72269,/orgao,1
Informações sobre o Programa Bolsa Família,72315,/termos,1
"Treinamento e noções básicas de normas sanitárias e boas práticas para petshops, estabelecimentos de banho e tosa, consultórios e clínicas veterinárias",72501,/tema,1
Reinstalação de ponto de luz,72545,/grupo,1
Inclusão de Pessoas Com Deficiência No Mercado De Trabalho,72567,/busca,1
Passe Livre,72584,/termos,1
Reparo de luminária fora de posição,72601,/grupo,1
Reparo de luminária fora de posição,72601,/objetivo,1
Reparo de luminária fora de posição,72601,/tema,1
Central Carioca de Intérpretes de Libras,72602,/busca,1
Central Carioca de Intérpretes de Libras,72602,/grupo,1
Vistoria em logradouros públicos ou privados para avaliação de gatos errantes com suspeita de Esporotricose,72630,/busca,1
Vistoria em logradouros públicos ou privados para avaliação de gatos errantes com suspeita de Esporotricose,72630,/tema,1
Vistoria em logradouros públicos ou privados para avaliação de gatos errantes com suspeita de Esporotricose,72630,/termos,1
Reparo de poste caído ou em risco de queda,72638,/busca,1
Reparo de poste caído ou em risco de queda,72638,/grupo,1
Reparo de poste ou tampão da Rioluz dando choque,72643,/sistema,1
Atendimento a reações adversas à vacinação antirrábica animal,72654,/servicos,1
Atendimento a reações adversas à vacinação antirrábica animal,72654,/sistema,1
"Remoção de cavalos, bois, porcos e cabras gravemente feridos ou atropelados em vias públicas",72710,/sistema,1
Projetos esportivos - informações sobre custeio,72713,/orgao,1
Captura para análise de morcegos caídos  ou que atacaram pessoas e/ou animais,72750,/busca,1
"Análise,orientação ou fiscalização  para casos de animais peçonhentos ou venenosos",72766,/servicos,1
Fiscalização de estabelecimentos veterinários e de interesse à saúde do animal,72772,/busca,1
Fiscalização de estabelecimentos veterinários e de interesse à saúde do animal,72772,/tema,1
Atendimento clínico consultas e exames em animais,72777,/tema,1
Homologação de materiais e equipamentos de iluminação pública,72789,/busca,1
Atendimento clínico para animais - Esporotricose,72791,/objetivo,1
Realização de exames laboratoriais em animais,72796,/tema,1
Realização de exame de imagem em animais,72802,/busca,1
Realização de necropsia de animais de médio e pequeno porte,72805,/tema,1
Sepultamento no cemitério de pequenos animais,72812,/tema,1
Informações sobre Fiscalização de instalações de ar condicionado central,72831,/tema,1
Registro de engenheiros e empresas do ramo de Aparelhos de Transporte,72908,/termos,1
Informações sobre Fiscalização de Instalações de Aparelhos de Transporte,72916,/busca,1
"Desinterdição de  Outros Estabelecimentos - exceto  de Alimentos ,de Saúde e Veterinário",72979,/busca,1
"Fiscalização de fumo em outros estabelecimentos, exceto Saúde, Alimentos e Ensino, Mercados, Supermercados e Agroindústrias",73043,/busca,1
Avaliação de surto por doença transmitida por alimentos e água,73062,/busca,1
"Fiscalização  de alimentos,industria de alimentos,e estabelecimentos de ensino",73070,/busca,1
"Fiscalização  de alimentos,industria de alimentos,e estabelecimentos de ensino",73070,/tema,1
Fiscalização de estabelecimentos de serviços de saúde,73126,/tema,1
"Solicitação de desinterdição de estabelecimentos de alimentos,industria de alimentos  e ensino",73261,/busca,1
Certidão de Histórico de Reconhecimento de Logradouro,74634,/publico,1
Informações sobre mercadorias apreendidas pela prefeitura,75238,/termos,1
Emissão de boleto para quitação de financiamento - Rio-Urbe,75447,/busca,1
Emissão de boleto para quitação de financiamento - Rio-Urbe,75447,/orgao,1
Emissão de boleto para quitação de financiamento - Rio-Urbe,75447,/servicos,1
Informações sobre o sistema de custo de obras,75480,/orgao,1
Informações sobre ISS - Lei de Incentivo à Cultura,75524,/objetivo,1
Informações sobre o Pró-Carioca - Programa de Fomento à Cultura Carioca,75577,/busca,1
Informações sobre o Pró-Carioca - Programa de Fomento à Cultura Carioca,75577,/objetivo,1
Informação sobre envio de material educativo para a MultiRio,75580,/orgao,1
Informação sobre envio de material educativo para a MultiRio,75580,/tema,1
CONSELHO MUNICIPAL DE POLÍTICA CULTURAL,75595,/objetivo,1
CONSELHO MUNICIPAL DE POLÍTICA CULTURAL,75595,/servicos,1
Fiscalização da manutenção da pavimentação de vias privatizadas – Linha Amarela.,75611,/busca,1
"Conservação e manutenção de passarelas, viadutos, pontes e túneis revestidos.",75635,/grupo,1
"Fiscalização de obras em passarela, viaduto, ponte e túnel revestido",75646,/orgao,1
Fiscalização de obras em comunidades,75675,/busca,1
Fiscalização de obras em comunidades,75675,/grupo,1
Desobstrução de galerias e ramais de águas pluviais,75965,/busca,1
Arborização para HABITE-SE,76130,/orgao,1
Cidade das Artes - solicitação de pauta,76253,/servicos,1
Projeto de Arborização para Urbanização de Logradouro,76264,/busca,1
Projeto de Arborização para Loteamento,76281,/grupo,1
Credenciamento de Profissionais e Empresas na Fundação Parques e Jardins,76292,/busca,1
Credenciamento de Profissionais e Empresas na Fundação Parques e Jardins,76292,/orgao,1
Informações sobre o programa Adote.Rio,76308,/objetivo,1
Informações sobre o programa Adote.Rio,76308,/servicos,1
Informações sobre assistência financeira para funeral de dependente,76336,/orgao,1
Informações sobre assistência financeira para funeral de dependente,76336,/servicos,1
Informações sobre o auxílio funeral,76367,/orgao,1
Informações sobre o auxílio natalidade,76390,/busca,1
Informações sobre senha para os benefícios,76406,/busca,1
Informações sobre senha para os benefícios,76406,/objetivo,1
Certidão Negativa de Débito (nada consta),76418,/grupo,1
Informações sobre pagamento por boleto por débito da contribuição previdenciária,76445,/objetivo,1
Solicitação de plantio de árvore em área pública,76687,/termos,1
"Requerimento de Inclusão e Exclusão de Substituto Eventual ou Preposto em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",76865,/servicos,1
Participa.Rio – População,77160,/objetivo,1
Participa.Rio – População,77160,/servicos,1
Fiscalização da exposição de publicidade,77292,/objetivo,1
Fiscalização de banca de jornal,77294,/grupo,1
Informação sobre gotejamento de ar-condicionado em área pública,77306,/objetivo,1
Informação sobre gotejamento de ar-condicionado em área pública,77306,/tema,1
Informações sobre o Plano de Saúde do Servidor Municipal - PSSM,77318,/publico,1
Contracheque de servidor inativo e pensionista,77349,/publico,1
Informações sobre encerramento de folha de pagamento de servidor inativo,77400,/busca,1
Informações sobre encerramento de folha de pagamento de servidor inativo,77400,/grupo,1
Informações sobre encerramento de folha de pagamento de servidor inativo,77400,/publico,1
Solicitação de devolução de pagamento – Taxi.Rio Cidades,77606,/publico,1
Reposição de Grelha ou tampão,77653,/busca,1
Fiscalização de buraco na calçada,77662,/busca,1
Obtenção de autorização de início de obra de drenagem urbana – AIO (visando aceite de cadastro),77678,/grupo,1
Obtenção de autorização de início de obra de drenagem urbana – AIO (visando aceite de cadastro),77678,/objetivo,1
Fiscalização de dispositivos especiais na calçada,77713,/tema,1
Instalação e manutenção de placas de identificação de rua,77720,/orgao,1
Cadastramento de profissional na Rio-Águas,77762,/orgao,1
Cadastramento de profissional na Rio-Águas,77762,/termos,1
Informações sobre Esgotamento Sanitário,77787,/busca,1
Pontos Turísticos,77791,/grupo,1
Esportes,77811,/objetivo,1
Fiscalização de Irregularidades em cemitérios e serviços funerários,77827,/servicos,1
Informação sobre autorização para funcionamento de cemitérios e serviços funerários,77829,/busca,1
Informação sobre cremação de corpo ou membros,77873,/servicos,1
Turismo em comunidade,77876,/orgao,1
Fiscalização do atendimento prestado pela Zona Oeste Mais Saneamento,77961,/servicos,1
Fiscalização dos serviços de esgoto da Zona Oeste Mais Saneamento,77965,/busca,1
Fiscalização dos serviços de esgoto da Zona Oeste Mais Saneamento,77965,/termos,1
Manutenção de obras de drenagem,77978,/servicos,1
Informações sobre saldo devedor e quitação do financiamento imobiliário no Previ-Rio,78245,/publico,1
Informações sobre seguro contra danos físicos de imóvel financiado pelo Previ-Rio,78251,/busca,1
Informações sobre seguro contra danos físicos de imóvel financiado pelo Previ-Rio,78251,/orgao,1
"Plano de Saúde-Reativação, Cancelamento, Solicitação de boletos por não ter ocorrido o desconto em contracheque",78292,/tema,1
Solicitação de desinterdição pela Defesa Civil,78835,/termos,1
Solicitação de orientação do COMDEF-RIO,79296,/servicos,1
Fiscalização de danos ao patrimônio público,79835,/termos,1
Solicitação de emissão de BRAT em acidente de trânsito SEM VÍTIMA,79943,/tema,1
Fiscalização de Carros de Som,79953,/busca,1
Fiscalização de Carros de Som,79953,/orgao,1
Vistoria em ameaça ou desprendimento de revestimento externo,80600,/busca,1
Vistoria em ameaça ou desprendimento de revestimento externo,80600,/grupo,1
Vistoria em ameaça ou desprendimento de revestimento externo,80600,/orgao,1
Vistoria em edificação apresentando diversas formas de rachadura ou infiltração,80893,/objetivo,1
Vistoria em edificação apresentando diversas formas de rachadura ou infiltração,80893,/termos,1
Vistoria em escavação ou aterro irregular,80896,/objetivo,1
Vistoria em estrutura sinistrada por incêndio,80900,/busca,1
Vistoria em estrutura sinistrada por incêndio,80900,/servicos,1
Análise de projetos arquitetônicos oriundos de outros órgãos para fins de definição quanto à necessidade de Licenciamento na GEO-RIO,81488,/busca,1
Análise de projetos arquitetônicos oriundos de outros órgãos para fins de definição quanto à necessidade de Licenciamento na GEO-RIO,81488,/orgao,1
Licenciamento  de serviços de desmonte de rocha (à frio ou com emprego de explosivos) ou obras de estabilização de taludes/encostas visando eliminação de risco geotécnico.,81522,/orgao,1
Licenciamento  de serviços de desmonte de rocha (à frio ou com emprego de explosivos) ou obras de estabilização de taludes/encostas visando eliminação de risco geotécnico.,81522,/servicos,1
Licenciamento  de serviços de desmonte de rocha (à frio ou com emprego de explosivos) ou obras de estabilização de taludes/encostas visando eliminação de risco geotécnico.,81522,/termos,1
Educação Ambiental no município do Rio de Janeiro,81695,/servicos,1
Fornecimento de informações sobre limites de áreas protegidas,81793,/busca,1
HERANÇA JACENTE,81799,/busca,1
Alegação de Pagamento em Dívida Ativa,81908,/orgao,1
Resgate de animais silvestres,81912,/busca,1
Fiscalização de Poluição Hídrica,81919,/busca,1
Emissão da Certidão de Informações sobre a vinculação de Imóvel com Unidade de Conservação da Natureza,81933,/objetivo,1
Autorização de pesquisa em Unidades de Conservação,81938,/objetivo,1
Autorização de pesquisa em Unidades de Conservação,81938,/publico,1
Informações sobre o programa Zonas de Cultura,82118,/busca,1
Informações sobre o programa Zonas de Cultura,82118,/grupo,1
Informações sobre o programa Zonas de Cultura,82118,/objetivo,1
Informações sobre o programa Zonas de Cultura,82118,/orgao,1
Informações sobre o programa Zonas de Cultura,82118,/termos,1
Adote Rio (Unidades de Conservação),82493,/publico,1
Fiscalização de captação de águas irregular,82549,/objetivo,1
Fiscalização de captação de águas irregular,82549,/tema,1
"Licença para construção ou modificação de edificação/ LICIN, prorrogação de licença.",82573,/tema,1
Licença de demolição de edificação,82575,/busca,1
Licença de transformação de uso de edificação,82577,/objetivo,1
Licença de Edificação Unifamiliar ou Bifamiliar,82579,/grupo,1
"Licença de loteamento, desmembramento ou remembramento",82582,/sistema,1
Licença para construção de muro ou gradis,82585,/objetivo,1
Fiscalização de corte de árvore ou sacrifício de árvore,82597,/servicos,1
Fiscalização de corte de árvore ou sacrifício de árvore,82597,/tema,1
Legalização de obras com contrapartida (Mais Valia),82608,/publico,1
Legalização de obras com contrapartida (Mais Valia),82608,/tema,1
Comunicação de Autovistoria,82614,/objetivo,1
Fiscalização de comércio ilegal de animais silvestres,82637,/busca,1
Consultar Certidão de Habite-se/Aceitação,82661,/objetivo,1
Fiscalização de marquises e estruturas,82673,/grupo,1
Relação de licenças ambientais emitidas,82675,/tema,1
Agendamento de atendimento presencial,82682,/orgao,1
Agendamento de atendimento presencial,82682,/tema,1
Licença de reforma/fachada em bens tombados - sem acréscimo de área,82685,/busca,1
Licença de reforma/fachada em bens tombados - sem acréscimo de área,82685,/grupo,1
Informações sobre abertura de processos relativos ao Licenciamento Ambiental Municipal e legislações pertinentes,82686,/objetivo,1
GeoPAL,83819,/publico,1
Acervo de Imagens PAA/PAL,83832,/grupo,1
Certidão de Histórico de Revisão de Numeração,83861,/grupo,1
Certidão de Histórico de Revisão de Numeração,83861,/objetivo,1
Certidão de Histórico de Revisão de Numeração,83861,/publico,1
Territórios Sociais,84085,/publico,1
Territórios Sociais,84085,/sistema,1
Territórios Sociais,84085,/tema,1
"ISS - Restituição/Crédito na Nota Carioca de Imposto sobre Serviços, Taxas, Autônomos e Visto Fiscal",84343,/tema,1
Comprovação do Auxílio-Creche,84753,/busca,1
Comprovação do Auxílio-Creche,84753,/servicos,1
Comprovação do Auxílio-Creche,84753,/termos,1
Licenciamento Economia Sobre Rodas - Truck Rio,85510,/publico,1
Atendimento domiciliar para vacinação antirrábica animal,85630,/busca,1
Atendimento domiciliar para vacinação antirrábica animal,85630,/orgao,1
Atendimento a Vítimas de Racismo e Intolerância Religiosa,86339,/orgao,1
SMPDA - Campanha de Adoção com os Animais da Fazenda Modelo: “Adote um Amigo”,86751,/busca,1
SMPDA - Programa Bicho Rio - Palestras,86822,/publico,1
SMPDA - Programa Bicho Rio - Palestras,86822,/servicos,1
SMPDA - Fiscalização - Vistoria técnica em local onde há maus tratos de animais domésticos,86826,/publico,1
Fiscalização de falta de higiene em mercados e supermercados,87057,/orgao,1
"Fiscalização de fumo em Mercados, Supermercados e Agroindústria",87379,/servicos,1
Solicitação de autorização de filmagem - Rio Film Commission,87423,/grupo,1
Verificação de Autenticidade de Documentos de Processos Administrativos,88180,/busca,1
Cadastro no 'Push Processo' para mensagens sobre o andamento de Processos Físicos,88182,/servicos,1
Recurso de Notificação e Intimação emitidos pela Rio-Águas,88294,/tema,1
Consulta de Processos Administrativos Eletrônicos,88424,/orgao,1
Consulta de Processos Administrativos Eletrônicos,88424,/termos,1
Desvinculação em Dívida Ativa,88653,/busca,1
Desvinculação em Dívida Ativa,88653,/orgao,1
Suspensão Cobrança em Dívida Ativa,88658,/busca,1
Arrematação em Dívida Ativa,88661,/orgao,1
Arrematação em Dívida Ativa,88661,/servicos,1
Desarquivamento em Dívida Ativa,88667,/busca,1
Levantamento de depósito em Dívida Ativa,88677,/busca,1
Juntada de documentos em Dívida Ativa,88683,/busca,1
Juntada de documentos em Dívida Ativa,88683,/servicos,1
Consultar Minhas Solicitações,89017,/orgao,1
Transação individualizada em Dívida Ativa,89034,/busca,1
Fiscalização da atuação do guardador de estacionamento Rio Rotativo,89171,/busca,1
Fiscalização da atuação do guardador de estacionamento Rio Rotativo,89171,/objetivo,1
Fiscalização do transporte complementar,89177,/servicos,1
Fiscalização do transporte complementar,89177,/termos,1
Autorização para Publicidade Vinculada a Eventos,89312,/objetivo,1
Renovação da Garantia Contratual - STPL,89326,/busca,1
Solicitação de alteração de ponto final de ônibus,89806,/servicos,1
"Vistoria para Inclusão de Veículo dos Modais Escolar, Fretamento, STPL, STPC e TEC",90166,/busca,1
"Vistoria para Permuta de Veículo dos Modais Escolar, Fretamento, STPL, STPC e TEC",90168,/objetivo,1
Parcelamento em casos de posse em Dívida Ativa,90178,/busca,1
"Segunda Via de Certificado de Vistoria Modais Escolar, Fretamento, STPL, STPC e TEC",90191,/busca,1
"Segunda Via de Certificado de Vistoria Modais Escolar, Fretamento, STPL, STPC e TEC",90191,/servicos,1
Selo “Amigo dos Animais”,90609,/grupo,1
Material Rioeduca,90643,home,1
Material Rioeduca,90643,/orgao,1
Material Rioeduca,90643,/tema,1
Fiscalização de irregularidades em Táxi,90899,/busca,1
"Certidão Municipal de Inexigibilidade de Licenciamento Ambiental para obras de construção de edificações novas, acréscimos, demolições, projetos de loteamento e grupamento de áreas privativas (CMI)",90925,/busca,1
Alvará a Jato,91037,/orgao,1
Requerimento de Baixa de Permissão em Feiras Livres e Feiras Móveis,91079,/busca,1
Requerimento de Baixa de Permissão em Feiras Livres e Feiras Móveis,91079,/objetivo,1
"Requerimento de Abono de Falta em Feiras Livres, Feiras Móveis, Feiras Especiais, Antiquários e Feirartes",91419,/objetivo,1
"Requerimento de Transferência do Titular da Matrícula por Falecimento em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91664,/servicos,1
"Requerimento de Transferência de Feira em Feiras Livres, Feiras Móveis e Feirartes",91673,/servicos,1
Fiscalização do Transporte de Fretamento,91712,/orgao,1
Fiscalização do Transporte de Fretamento,91712,/servicos,1
Fiscalização do Transporte de Fretamento,91712,/tema,1
"Requerimento de Afastamento por Licença em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91734,/busca,1
"Requerimento de Afastamento por Licença em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91734,/objetivo,1
"Requerimento de Emissão de 2ª via de Carteira e Cartão de Feirante e Expositor em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91767,/grupo,1
"Requerimento de Funcionamento Extraordinário, Antecipado ou Postergado, e de Funcionamento em Datas Comemorativas ou Especiais, em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91777,/objetivo,1
Requerimento de Inclusão e Exclusão de Técnica Artística ou Produto em Feirartes,91782,/termos,1
"Requerimento de Certidão de Tempo de Serviço em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91787,/busca,1
"Requerimento de Certidão de Tempo de Serviço em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",91787,/termos,1
Requerimento de Aumento de Feira (Permissão) em Feiras Livres e Feiras Móveis,91799,/busca,1
Prorrogação de Prazo para Vistoria de Táxi,91822,/grupo,1
Prorrogação de Prazo para Vistoria de Táxi,91822,/tema,1
Inclusão ou Exclusão de Motorista Auxiliar de Táxi,91878,/orgao,1
"Ingresso ou Baixa em Cooperativa, Associação ou Prestadora de Serviço de Táxi",91886,/sistema,1
"Ingresso ou Baixa em Cooperativa, Associação ou Prestadora de Serviço de Táxi",91886,/termos,1
Verificação de legalização/licenciamento de estabelecimento de educação infantil,92241,/tema,1
consulta de Endereço das Escolas Públicas Municipais,92245,/busca,1
Inclusão de Veículos em Modais de Transporte,92329,/busca,1
Inclusão de Veículos em Modais de Transporte,92329,/tema,1
Plataforma do Registro Geral de Animais - SISBICHO,92384,/tema,1
"Requerimento de Atualização de Dados Cadastrais em Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92607,/tema,1
Requerimento de Inscrição de Chapa de Eleição para Comissão de Administração de Feirartes e Representantes de Feiras de Ambulantes,92613,/busca,1
"Requerimento de Criação de Novas Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92623,/grupo,1
"Requerimento de Criação de Novas Feiras Livres, Feiras Móveis, Feiras Especiais e Feirartes",92623,/termos,1
Reparo de sinal de trânsito em amarelo piscante,93181,/busca,1
Solicitação de serviços para os povos e comunidades tradicionais,93368,/busca,1
Solicitação de serviços para os povos e comunidades tradicionais,93368,/sistema,1
Licenciamento de Obra para Atendimento ao Consumidor em Vias Públicas,93610,/busca,1
Licenciamento de Obra Para Instalação de Infraestrutura de Suporte Das Estações Transmissoras de Radiocomunicação em Vias Públicas – ETR´S.,93612,/servicos,1
Licenciamento de Serviço em Vias Públicas,93614,/busca,1
LICENCIAMENTO DE REPAROS DE EMERGÊNCIA ESPECIAIS EM VIAS PÚBLICAS,93624,/busca,1
Infração ao Código Disciplinar de Transporte de Passageiros – Defesa Prévia,93680,/servicos,1
Infração ao Código Disciplinar de Transporte de Passageiros – Segunda Instância,93690,/servicos,1
Recurso de Notificação de Atividade Econômica,93782,/busca,1
Fiscalização de obras de contenção em andamento,98371,/orgao,1
Insatisfação com o atendimento da Central 1746,98372,/servicos,1
