carioca_id,carioca_titulo,carioca_descricao,carioca_url,carioca_link_direto,carioca_orgao,carioca_tipo,carioca_categoria,1746_id,1746_titulo,1746_descricao,1746_url,1746_tipo,1746_categoria,similaridade,similaridade_percentual,classificacao
73618,Registro de engenheiros e empresas do ramo de Ar Condicionado e Ventilação Mecânica,Registro e renovação anual do cadastro da Gerência de Engenharia Mecânica para Engenheiro mecânico e Empresas do ramo de Ar Condicionado e Ventilação Mecânica.,https://carioca.rio/servicos/registro-de-engenheiros-e-empresas-do-ramo-de-ar-condicionado-e-ventilacao-mecanica/,https://acesso.processo.rio/sigaex/public/app/peticionamento/73618,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Licenças,10274249814299,Registro de engenheiros e empresas do ramo de Ar Condicionado e Ventilação Mecânica,Registro e renovação anual do cadastro da Gerência de Engenharia Mecânica para Engenheiro mecânico e Empresas do ramo de Ar Condicionado e Ventilação Mecânica.,https://www.1746.rio/hc/pt-br/articles/10274249814299-Registro-de-engenheiros-e-empresas-do-ramo-de-Ar-Condicionado-e-Ventila%C3%A7%C3%A3o-Mec%C3%A2nica,servico,Licenças,1.0,100.0%,IDÊNTICO
72825,Informações sobre acidentes com viaturas/equipamentos da Rioluz,Informações sobre ressarcimento/indenização de danos causados a terceiros decorrentes de equipamentos ou viaturas da Rioluz.,https://carioca.rio/servicos/informacoes-sobre-acidentes-com-viaturas-equipamentos-da-rioluz/,https://acesso.processo.rio/sigaex/public/app/peticionamento/72825,Companhia Municipal de Energia e Iluminação - RIOLUZ,informacao,Cidade,10732004757531,Informações sobre acidentes com viaturas/equipamentos da RioLuz,Informações sobre ressarcimento/indenização de danos causados a terceiros decorrentes de equipamentos ou viaturas da Rioluz.,https://www.1746.rio/hc/pt-br/articles/10732004757531-Informa%C3%A7%C3%B5es-sobre-acidentes-com-viaturas-equipamentos-da-RioLuz,informacao,Cidade,1.0,100.0%,IDÊNTICO
72718,Informações sobre mudança na localização de poste na calçada,Mudança de localização de poste de iluminação pública na calçada.,https://carioca.rio/servicos/relocacao-de-poste/,https://www.1746.rio/portal/servicos/informacao?conteudo=128,Companhia Municipal de Energia e Iluminação - RIOLUZ,informacao,Cidade,10732207875739,Informações sobre mudança na localização de poste na calçada,Mudança de localização de poste de iluminação pública na calçada.,https://www.1746.rio/hc/pt-br/articles/10732207875739-Informa%C3%A7%C3%B5es-sobre-mudan%C3%A7a-na-localiza%C3%A7%C3%A3o-de-poste-na-cal%C3%A7ada,informacao,Cidade,1.0,100.0%,IDÊNTICO
72728,Certidão de existência de Iluminação Pública,Declaração emitida pela Rioluz atestando a existência de iluminação pública em um logradouro.,https://carioca.rio/servicos/certidao-de-existencia-de-iluminacao-publica/,https://www.1746.rio/portal/servicos/informacao?conteudo=1676,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,10731921235355,Certidão de existência de Iluminação Pública,Declaração emitida pela RIOLUZ atestando a existência de iluminação pública em um logradouro.,https://www.1746.rio/hc/pt-br/articles/10731921235355-Certid%C3%A3o-de-exist%C3%AAncia-de-Ilumina%C3%A7%C3%A3o-P%C3%BAblica,servico,Cidade,1.0,100.0%,IDÊNTICO
72692,Instalação de temporizador de Iluminação Pública,Instalação de controle do período de tempo da iluminação em quadras esportivas públicas.,https://carioca.rio/servicos/instalacao-de-temporizador-de-iluminacao-publica/,https://www.1746.rio/portal/servicos/informacao?conteudo=195,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,10732160463003,Instalação de temporizador de Iluminação Pública,Instalação de controle do período de tempo da iluminação em quadras esportivas públicas.,https://www.1746.rio/hc/pt-br/articles/10732160463003-Instala%C3%A7%C3%A3o-de-temporizador-de-Ilumina%C3%A7%C3%A3o-P%C3%BAblica,servico,Cidade,1.0,100.0%,IDÊNTICO
72643,Reparo de poste ou tampão da Rioluz dando choque,Verificação de poste de aço ou tampão da Rioluz causando choques.,https://carioca.rio/servicos/reparo-de-poste-dando-choque/,https://www.1746.rio/hc/pt-br/articles/14191776241563-Reparo-de-poste-ou-tamp%C3%A3o-da-Rioluz-dando-choque,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,14191776241563,Reparo de poste ou tampão da Rioluz dando choque,Verificação de poste de aço ou tampão da Rioluz causando choques.,https://www.1746.rio/hc/pt-br/articles/14191776241563-Reparo-de-poste-ou-tamp%C3%A3o-da-Rioluz-dando-choque,servico,Cidade,1.0,100.0%,IDÊNTICO
72566,Reparo em equipamentos de poste de iluminação pública,Reparo em equipamentos como: Caixa (comando) Transformador Temporizador – Timer em quadras Equipamento com ruído,https://carioca.rio/servicos/reparo-de-comando-ou-caixa-aerea-em-poste/,https://www.1746.rio/hc/pt-br/articles/14189360637467-Reparo-em-equipamentos-de-poste-de-ilumina%C3%A7%C3%A3o-p%C3%BAblica,Companhia Municipal de Energia e Iluminação - RIOLUZ,servico,Cidade,14189360637467,Reparo em equipamentos de poste de iluminação pública,Reparo em equipamentos como: Caixa (comando) Transformador Temporizador – Timer em quadras Equipamento com ruído,https://www.1746.rio/hc/pt-br/articles/14189360637467-Reparo-em-equipamentos-de-poste-de-ilumina%C3%A7%C3%A3o-p%C3%BAblica,servico,Cidade,1.0,100.0%,IDÊNTICO
71240,Atendimento em Policlínicas,"Atendimentos ambulatoriais especializados, realizados por equipes multiprofissionais, com consultas, procedimentos e exames.",https://carioca.rio/servicos/atendimento-em-policlinicas/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,10729690213787,Atendimento em Policlínicas,"Atendimentos ambulatoriais especializados, realizados por equipes multiprofissionais, com consultas, procedimentos e exames.",https://www.1746.rio/hc/pt-br/articles/10729690213787-Atendimento-em-Policl%C3%ADnicas,servico,Saúde,1.0,100.0%,IDÊNTICO
71173,"Atendimento à saúde do adulto (homem, mulher e idoso)","Atendimento para adultos sob a forma de consultas, realização de exames complementares e inserção nos diversos programas de saúde.",https://carioca.rio/servicos/atendimento-a-saude-do-adulto-homem-mulher-e-idoso/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,10730118160411,"Atendimento à Saúde do Adulto (Homem, Mulher e Idoso)","Atendimento para adultos sob a forma de consultas, realização de exames complementares e inserção nos diversos programas de saúde.",https://www.1746.rio/hc/pt-br/articles/10730118160411-Atendimento-%C3%A0-Sa%C3%BAde-do-Adulto-Homem-Mulher-e-Idoso,servico,Saúde,1.0,100.0%,IDÊNTICO
71165,Atendimento em Unidades de Atenção Primária em Saúde,"Atendimento em Clínicas da Família e Centros Municipais de Saúde, sob a forma de consultas, realização de exames complementares e inserção nas diversas linhas de cuidado.",https://carioca.rio/servicos/atendimento-em-unidades-de-atencao-primaria-em-saude/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,10730171791131,Atendimento em Unidades de Atenção Primária em Saúde,"Atendimento em Clínicas da Família e Centros Municipais de Saúde, sob a forma de consultas, realização de exames complementares e inserção nas diversas linhas de cuidado.",https://www.1746.rio/hc/pt-br/articles/10730171791131-Atendimento-em-Unidades-de-Aten%C3%A7%C3%A3o-Prim%C3%A1ria-em-Sa%C3%BAde,servico,Saúde,1.0,100.0%,IDÊNTICO
75238,Informações sobre recurso para recuperação de mercadorias e equipamentos apreendidos pela Prefeitura,Informações sobre os procedimentos para recurso de recuperação de mercadorias e equipamentos apreendidos em ações de fiscalização do comércio ambulante e ordenamento urbano.,https://carioca.rio/servicos/recurso-para-recuperacao-de-mercadorias-e-equipamentos-apreendidos/,https://acesso.processo.rio/sigaex/public/app/peticionamento/75238,"1405 - Secretaria Municipal de Fazenda / Coordenadoria de Controle Urbano, Secretaria Municipal de Ordem Pública - SEOP",informacao,Cidade,10935484997531,Informações sobre recurso para recuperação de mercadorias e equipamentos apreendidos pela Prefeitura,Informações sobre os procedimentos para recurso de recuperação de mercadorias e equipamentos apreendidos em ações de fiscalização do comércio ambulante e ordenamento urbano.,https://www.1746.rio/hc/pt-br/articles/10935484997531-Informa%C3%A7%C3%B5es-sobre-recurso-para-recupera%C3%A7%C3%A3o-de-mercadorias-e-equipamentos-apreendidos-pela-Prefeitura,informacao,Cidade,1.0,100.0%,IDÊNTICO
75447,Emissão de boleto para quitação de financiamento – Rio-Urbe,Emissão de documentos referentes a imóveis ( Conjuntos Habitacionais ) construídos pela Rio-Urbe.,https://carioca.rio/servicos/imoveis-rio-urbe/,https://www.1746.rio/hc/pt-br/articles/10825385152539-Emiss%C3%A3o-de-boleto-para-quita%C3%A7%C3%A3o-de-financiamento-Rio-Urbe,Empresa Municipal de Urbanização - RIO-URBE - RIO-URBE,servico,Cidadania,10825385152539,Emissão de boleto para quitação de financiamento - Rio-Urbe,Emissão de documentos referentes a imóveis ( Conjuntos Habitacionais ) construídos pela Rio-Urbe.,https://www.1746.rio/hc/pt-br/articles/10825385152539-Emiss%C3%A3o-de-boleto-para-quita%C3%A7%C3%A3o-de-financiamento-Rio-Urbe,servico,Cidade,1.0,100.0%,IDÊNTICO
75568,Atendimento em Hospitais de Emergência e Pronto Atendimento,"Atendimento aos casos clínicos de maior gravidade, casos cirúrgicos, traumas e internações.",https://carioca.rio/servicos/atendimento-em-hospitais-de-emergencia-e-pronto-atendimento-2/,,Secretaria Municipal de Saúde - SMS,servico,Saúde,10729811152539,Atendimento em Hospitais de Emergência e Pronto Atendimento,"Atendimento aos casos clínicos de maior gravidade, casos cirúrgicos, traumas e internações.",https://www.1746.rio/hc/pt-br/articles/10729811152539-Atendimento-em-Hospitais-de-Emerg%C3%AAncia-e-Pronto-Atendimento,servico,Saúde,1.0,100.0%,IDÊNTICO
75575,Fiscalização de obras de urbanização em andamento.,Fiscalização em obra de urbanização em andamento com irregularidades ou execução malfeita.,https://carioca.rio/servicos/fiscalizacao-de-obras-de-urbanizacao-em-andamento/,https://www.1746.rio/hc/pt-br/articles/10822922309659-Fiscaliza%C3%A7%C3%A3o-de-obras-de-urbaniza%C3%A7%C3%A3o-em-andamento,Secretaria Municipal de Infraestrutura - SMI,servico,Cidade,10822922309659,Fiscalização de obras de urbanização em andamento,Fiscalização em obra de urbanização em andamento com irregularidades ou execução malfeita.,https://www.1746.rio/hc/pt-br/articles/10822922309659-Fiscaliza%C3%A7%C3%A3o-de-obras-de-urbaniza%C3%A7%C3%A3o-em-andamento,servico,Cidade,1.0,100.0%,IDÊNTICO
75646,"Fiscalização de obras em passarela, viaduto, ponte e túnel revestido","Fiscalização de obra em passarela, em viaduto, em ponte ou em túnel revestido que apresente alguma irregularidade.",https://carioca.rio/servicos/fiscalizacao-de-obras-em-passarelas-viadutos-pontes-e-tuneis-revestidos/,https://www.1746.rio/hc/pt-br/articles/10822992358299-Fiscaliza%C3%A7%C3%A3o-de-obras-em-passarela-viaduto-ponte-e-t%C3%BAnel-revestido,Secretaria Municipal de Infraestrutura - SMI,servico,Cidade,10822992358299,"Fiscalização de obras em passarela, viaduto, ponte e túnel revestido","Fiscalização de obra em passarela, em viaduto, em ponte ou em túnel revestido que apresente alguma irregularidade.",https://www.1746.rio/hc/pt-br/articles/10822992358299-Fiscaliza%C3%A7%C3%A3o-de-obras-em-passarela-viaduto-ponte-e-t%C3%BAnel-revestido,servico,Cidade,1.0,100.0%,IDÊNTICO
75675,Fiscalização de obras em comunidades,Fiscalização de obras públicas em andamento em comunidades.,https://carioca.rio/servicos/fiscalizacao-de-obras-em-comunidades/,https://www.1746.rio/hc/pt-br/articles/10822990794267-Fiscaliza%C3%A7%C3%A3o-de-obras-em-comunidades,Secretaria Municipal de Habitação - SMH,servico,Cidade,10822990794267,Fiscalização de obras em comunidades,Fiscalização de obras públicas em andamento em comunidades.,https://www.1746.rio/hc/pt-br/articles/10822990794267-Fiscaliza%C3%A7%C3%A3o-de-obras-em-comunidades,servico,Cidade,1.0,100.0%,IDÊNTICO
76507,Informações sobre o programa Carioca Paga Meia,"Informações sobre a cobrança da meia-entrada em todos os equipamentos culturais vinculados à Secretaria Municipal de Cultura, no contexto do Programa Carioca Paga Meia. Este programa é destinado a mor...",https://carioca.rio/servicos/programa-carioca-paga-meia/,,Secretaria Municipal de Cultura - SMC,informacao,Cultura,10420076260507,Informações sobre o Programa Carioca Paga Meia,"Informações sobre a cobrança da meia-entrada em todos os equipamentos culturais vinculados à Secretaria Municipal de Cultura, no contexto do Programa Carioca Paga Meia. Este programa é destinado a mor...",https://www.1746.rio/hc/pt-br/articles/10420076260507-Informa%C3%A7%C3%B5es-sobre-o-Programa-Carioca-Paga-Meia,informacao,Cultura,1.0,100.0%,IDÊNTICO
76686,Leilão de veículos rebocados,Informações sobre leilão de veículos apreendidos ou removidos há mais de 60 dias e não reclamados pelos seus proprietários.,https://carioca.rio/servicos/leilao-de-veiculos-nao-reclamados-pelos-proprietarios/,https://www.1746.rio/,"42294 - Secretaria Municipal de Ordem Pública / Coordenadoria de Fiscalização de Estacionamentos e Reboques, Secretaria Municipal de Ordem Pública - SEOP",servico,Transporte,10858681454875,Leilão de veículos rebocados,Informações sobre leilão de veículos apreendidos ou removidos há mais de 60 dias e não reclamados pelos seus proprietários.,https://www.1746.rio/hc/pt-br/articles/10858681454875-Leil%C3%A3o-de-ve%C3%ADculos-rebocados,servico,Transporte,1.0,100.0%,IDÊNTICO
76686,Leilão de veículos rebocados,Informações sobre leilão de veículos apreendidos ou removidos há mais de 60 dias e não reclamados pelos seus proprietários.,https://carioca.rio/servicos/leilao-de-veiculos-nao-reclamados-pelos-proprietarios/,https://www.1746.rio/,"42294 - Secretaria Municipal de Ordem Pública / Coordenadoria de Fiscalização de Estacionamentos e Reboques, Secretaria Municipal de Ordem Pública - SEOP",servico,Transporte,10871455940891,Leilão de veículos rebocados,Informações sobre leilão de veículos apreendidos ou removidos há mais de 60 dias e não reclamados pelos seus proprietários.,https://www.1746.rio/hc/pt-br/articles/10871455940891-Leil%C3%A3o-de-ve%C3%ADculos-rebocados,servico,Transporte,1.0,100.0%,IDÊNTICO
76553,Limpeza de vala de drenagem,Desobstrução de vala que está enchendo ou ocorrência de esgoto a céu aberto necessitando limpeza.,https://carioca.rio/servicos/limpeza-de-vala/,https://www.1746.rio/hc/pt-br/articles/10272197110939-Limpeza-de-vala-de-drenagem?article-id=10272197110939,Secretaria Municipal de Conservação - SECONSERVA,informacao,Cidade,10272197110939,Limpeza de vala de drenagem,Desobstrução de vala que está enchendo ou ocorrência de esgoto a céu aberto necessitando limpeza.,https://www.1746.rio/hc/pt-br/articles/10272197110939-Limpeza-de-vala-de-drenagem,servico,Cidade,1.0,100.0%,IDÊNTICO
77606,Solicitação de devolução de pagamento – Taxi.Rio Cidades,Informações sobre como proceder para receber a devolução do pagamento realizado ao taxista.,https://carioca.rio/servicos/verificacao-da-recusa-de-pagamento-pelo-passageiro-taxi-rio/,https://www.1746.rio/hc/pt-br/articles/14850699854747-Solicita%C3%A7%C3%A3o-de-devolu%C3%A7%C3%A3o-de-pagamento-Taxi-Rio-Cidades,Empresa Municipal de Informática S.A. - IPLANRIO,servico,Transporte,14852273685531,Solicitação de devolução de pagamento - Taxi.Rio Cidades,Informações sobre como proceder para receber a devolução do pagamento realizado ao taxista.,https://www.1746.rio/hc/pt-br/articles/14852273685531-Solicita%C3%A7%C3%A3o-de-devolu%C3%A7%C3%A3o-de-pagamento-Taxi-Rio-Cidades,servico,Transporte,1.0,100.0%,IDÊNTICO
